Airline,Source,Destination,Duration,Total stops,Price,Date
American Airlines,NYC,PAR,17h 30m ,1 stop ,"1,835 SAR ",30-04-2022
Iberia,NYC,PAR,17h 40m ,1 stop ,"1,835 SAR ",30-04-2022
Iberia,NYC,PAR,19h 00m ,1 stop ,"1,835 SAR ",30-04-2022
American Airlines,NYC,PAR,19h 00m ,1 stop ,"1,835 SAR ",30-04-2022
Iberia,NYC,PAR,19h 15m ,1 stop ,"1,835 SAR ",30-04-2022
Iberia,NYC,PAR,20h 35m ,1 stop ,"1,835 SAR ",30-04-2022
Lufthansa,NYC,PAR,11h 55m ,1 stop ,"1,845 SAR ",30-04-2022
Lufthansa,NYC,PAR,14h 10m ,1 stop ,"1,851 SAR ",30-04-2022
Lufthansa,NYC,PAR,14h 25m ,1 stop ,"1,851 SAR ",30-04-2022
Lufthansa,NYC,PAR,15h 45m ,1 stop ,"1,851 SAR ",30-04-2022
Lufthansa,NYC,PAR,17h 40m ,1 stop ,"1,851 SAR ",30-04-2022
Lufthansa,NYC,PAR,17h 50m ,1 stop ,"1,851 SAR ",30-04-2022
Lufthansa,NYC,PAR,19h 00m ,1 stop ,"1,851 SAR ",30-04-2022
Lufthansa,NYC,PAR,20h 35m ,1 stop ,"1,851 SAR ",30-04-2022
British Airways,NYC,PAR,11h 50m ,1 stop ,"1,863 SAR ",30-04-2022
British Airways,NYC,PAR,12h 00m ,1 stop ,"1,863 SAR ",30-04-2022
American Airlines,NYC,PAR,12h 00m ,1 stop ,"1,863 SAR ",30-04-2022
British Airways,NYC,PAR,12h 05m ,1 stop ,"1,863 SAR ",30-04-2022
American Airlines,NYC,PAR,12h 05m ,1 stop ,"1,863 SAR ",30-04-2022
American Airlines,NYC,PAR,12h 15m ,1 stop ,"1,863 SAR ",30-04-2022
Delta,NYC,PAR,12h 20m ,1 stop ,"1,866 SAR ",30-04-2022
Delta,NYC,PAR,13h 10m ,1 stop ,"1,866 SAR ",30-04-2022
Delta,NYC,PAR,13h 25m ,1 stop ,"1,866 SAR ",30-04-2022
Delta,NYC,PAR,13h 45m ,1 stop ,"1,866 SAR ",30-04-2022
Delta,NYC,PAR,14h 10m ,1 stop ,"1,866 SAR ",30-04-2022
Virgin Atlantic,NYC,PAR,12h 05m ,1 stop ,"1,878 SAR ",30-04-2022
Virgin Atlantic,NYC,PAR,13h 10m ,1 stop ,"1,878 SAR ",30-04-2022
Virgin Atlantic,NYC,PAR,13h 35m ,1 stop ,"1,878 SAR ",30-04-2022
Virgin Atlantic,NYC,PAR,14h 10m ,1 stop ,"1,878 SAR ",30-04-2022
Virgin Atlantic,NYC,PAR,14h 55m ,1 stop ,"1,878 SAR ",30-04-2022
Virgin Atlantic,NYC,PAR,16h 05m ,1 stop ,"1,878 SAR ",30-04-2022
Virgin Atlantic,NYC,PAR,16h 25m ,1 stop ,"1,878 SAR ",30-04-2022
Virgin Atlantic,NYC,PAR,18h 30m ,1 stop ,"1,878 SAR ",30-04-2022
Austrian Airlines,NYC,PAR,15h 20m ,1 stop ,"1,893 SAR ",30-04-2022
Austrian Airlines,NYC,PAR,15h 25m ,1 stop ,"1,893 SAR ",30-04-2022
Austrian Airlines,NYC,PAR,17h 25m ,1 stop ,"1,893 SAR ",30-04-2022
Austrian Airlines,NYC,PAR,17h 30m ,1 stop ,"1,893 SAR ",30-04-2022
Austrian Airlines,NYC,PAR,19h 40m ,1 stop ,"1,893 SAR ",30-04-2022
Austrian Airlines,NYC,PAR,19h 45m ,1 stop ,"1,893 SAR ",30-04-2022
KLM,NYC,PAR,11h 50m ,1 stop ,"1,899 SAR ",30-04-2022
Lufthansa,NYC,PAR,11h 40m ,1 stop ,"1,914 SAR ",30-04-2022
Lufthansa,NYC,PAR,13h 45m ,1 stop ,"1,921 SAR ",30-04-2022
Lufthansa,NYC,PAR,14h 45m ,1 stop ,"1,921 SAR ",30-04-2022
British Airways,NYC,PAR,12h 20m ,1 stop ,"1,922 SAR ",30-04-2022
British Airways,NYC,PAR,12h 40m ,1 stop ,"1,922 SAR ",30-04-2022
British Airways,NYC,PAR,12h 45m ,1 stop ,"1,922 SAR ",30-04-2022
"American Airlines, Finnair",NYC,PAR,11h 35m ,1 stop ,"1,953 SAR ",30-04-2022
"American Airlines, Finnair",NYC,PAR,12h 04m ,1 stop ,"1,953 SAR ",30-04-2022
"American Airlines, Finnair",NYC,PAR,13h 35m ,1 stop ,"1,953 SAR ",30-04-2022
"American Airlines, Finnair",NYC,PAR,13h 41m ,1 stop ,"1,953 SAR ",30-04-2022
"American Airlines, Finnair",NYC,PAR,13h 59m ,1 stop ,"1,953 SAR ",30-04-2022
"American Airlines, Finnair",NYC,PAR,14h 20m ,1 stop ,"1,953 SAR ",30-04-2022
"American Airlines, Finnair",NYC,PAR,14h 25m ,1 stop ,"1,953 SAR ",30-04-2022
"American Airlines, Finnair",NYC,PAR,14h 35m ,1 stop ,"1,953 SAR ",30-04-2022
Air Canada,NYC,PAR,13h 30m ,1 stop ,"1,958 SAR ",30-04-2022
"American Airlines, Finnair",NYC,PAR,14h 10m ,1 stop ,"2,006 SAR ",30-04-2022
Finnair,NYC,PAR,13h 15m ,1 stop ,"2,066 SAR ",30-04-2022
Finnair,NYC,PAR,17h 05m ,1 stop ,"2,066 SAR ",30-04-2022
Air France,NYC,PAR,12h 10m ,1 stop ,"2,105 SAR ",30-04-2022
Iberia,NYC,PAR,13h 41m ,1 stop ,"2,124 SAR ",30-04-2022
Lufthansa,NYC,PAR,19h 00m ,1 stop ,"2,140 SAR ",30-04-2022
Delta,NYC,PAR,10h 20m ,1 stop ,"2,147 SAR ",30-04-2022
Delta,NYC,PAR,11h 20m ,1 stop ,"2,147 SAR ",30-04-2022
Delta,NYC,PAR,12h 25m ,1 stop ,"2,147 SAR ",30-04-2022
Royal Air Maroc,NYC,PAR,13h 35m ,1 stop ,"2,188 SAR ",30-04-2022
Royal Air Maroc,NYC,PAR,15h 25m ,1 stop ,"2,188 SAR ",30-04-2022
Royal Air Maroc,NYC,PAR,16h 35m ,1 stop ,"2,188 SAR ",30-04-2022
Royal Air Maroc,NYC,PAR,19h 45m ,1 stop ,"2,188 SAR ",30-04-2022
"American Airlines, Finnair",NYC,PAR,13h 54m ,1 stop ,"2,201 SAR ",30-04-2022
Air Canada,NYC,PAR,11h 10m ,1 stop ,"2,252 SAR ",30-04-2022
British Airways,NYC,PAR,13h 35m ,1 stop ,"2,293 SAR ",30-04-2022
Aer Lingus,NYC,PAR,13h 20m ,1 stop ,"2,412 SAR ",30-04-2022
Aer Lingus,NYC,PAR,17h 10m ,1 stop ,"2,412 SAR ",30-04-2022
Air Canada,NYC,PAR,13h 04m ,1 stop ,"2,439 SAR ",30-04-2022
Turkish Airlines,NYC,PAR,15h 50m ,1 stop ,"2,471 SAR ",30-04-2022
Turkish Airlines,NYC,PAR,15h 55m ,1 stop ,"2,471 SAR ",30-04-2022
Turkish Airlines,NYC,PAR,17h 10m ,1 stop ,"2,471 SAR ",30-04-2022
Aer Lingus,NYC,PAR,9h 35m ,1 stop ,"2,482 SAR ",30-04-2022
Aer Lingus,NYC,PAR,10h 10m ,1 stop ,"2,482 SAR ",30-04-2022
Aer Lingus,NYC,PAR,13h 20m ,1 stop ,"2,482 SAR ",30-04-2022
Aer Lingus,NYC,PAR,13h 25m ,1 stop ,"2,482 SAR ",30-04-2022
Delta,NYC,PAR,10h 35m ,1 stop ,"2,486 SAR ",30-04-2022
Delta,NYC,PAR,11h 59m ,1 stop ,"2,486 SAR ",30-04-2022
Aer Lingus,NYC,PAR,17h 10m ,1 stop ,"2,506 SAR ",30-04-2022
Aer Lingus,NYC,PAR,18h 20m ,1 stop ,"2,506 SAR ",30-04-2022
KLM,NYC,PAR,11h 40m ,1 stop ,"2,509 SAR ",30-04-2022
Air France,NYC,PAR,10h 25m ,1 stop ,"2,567 SAR ",30-04-2022
"American Airlines, Finnair",NYC,PAR,14h 04m ,1 stop ,"2,584 SAR ",30-04-2022
SWISS,NYC,PAR,13h 10m ,1 stop ,"2,684 SAR ",30-04-2022
SWISS,NYC,PAR,18h 00m ,1 stop ,"2,684 SAR ",30-04-2022
Air France,NYC,PAR,10h 35m ,1 stop ,"2,727 SAR ",30-04-2022
Air France,NYC,PAR,11h 05m ,1 stop ,"2,727 SAR ",30-04-2022
Delta,NYC,PAR,11h 20m ,1 stop ,"2,767 SAR ",30-04-2022
Delta,NYC,PAR,11h 35m ,1 stop ,"2,767 SAR ",30-04-2022
Delta,NYC,PAR,11h 36m ,1 stop ,"2,767 SAR ",30-04-2022
Delta,NYC,PAR,12h 35m ,1 stop ,"2,767 SAR ",30-04-2022
Delta,NYC,PAR,12h 50m ,1 stop ,"2,767 SAR ",30-04-2022
Delta,NYC,PAR,11h 25m ,1 stop ,"2,839 SAR ",30-04-2022
Delta,NYC,PAR,12h 10m ,1 stop ,"2,839 SAR ",30-04-2022
United Airlines,NYC,PAR,16h 30m ,1 stop ,"2,948 SAR ",30-04-2022
Delta,NYC,PAR,11h 55m ,1 stop ,"3,048 SAR ",30-04-2022
Delta,NYC,PAR,12h 26m ,1 stop ,"3,048 SAR ",30-04-2022
Delta,NYC,PAR,12h 55m ,1 stop ,"3,048 SAR ",30-04-2022
Delta,NYC,PAR,13h 10m ,1 stop ,"3,048 SAR ",30-04-2022
Delta,NYC,PAR,13h 55m ,1 stop ,"3,048 SAR ",30-04-2022
Air France,NYC,PAR,10h 51m ,1 stop ,"3,058 SAR ",30-04-2022
"Finnair, Iberia",NYC,PAR,11h 30m ,1 stop ,"3,094 SAR ",30-04-2022
"Finnair, Iberia",NYC,PAR,12h 40m ,1 stop ,"3,094 SAR ",30-04-2022
"Finnair, Iberia",NYC,PAR,14h 05m ,1 stop ,"3,094 SAR ",30-04-2022
Turkish Airlines,NYC,PAR,14h 40m ,1 stop ,"3,180 SAR ",30-04-2022
Turkish Airlines,NYC,PAR,15h 50m ,1 stop ,"3,180 SAR ",30-04-2022
Turkish Airlines,NYC,PAR,17h 50m ,1 stop ,"3,180 SAR ",30-04-2022
Delta,NYC,PAR,11h 10m ,1 stop ,"3,329 SAR ",30-04-2022
"Finnair, Ryanair",NYC,PAR,17h 15m ,2 stops ,"1,113 SAR ",30-04-2022
"British Airways, Iberia Express",NYC,PAR,18h 05m ,2 stops ,"1,157 SAR ",30-04-2022
"British Airways, Iberia Express",NYC,PAR,19h 35m ,2 stops ,"1,157 SAR ",30-04-2022
Multiple Airlines,NYC,PAR,19h 15m ,2 stops ,"1,188 SAR ",30-04-2022
"British Airways, Iberia Express",NYC,PAR,16h 40m ,2 stops ,"1,197 SAR ",30-04-2022
Multiple Airlines,NYC,PAR,19h 10m ,2 stops ,"1,223 SAR ",30-04-2022
Multiple Airlines,NYC,PAR,18h 45m ,2 stops ,"1,268 SAR ",30-04-2022
Multiple Airlines,NYC,PAR,15h 45m ,2 stops ,"1,299 SAR ",30-04-2022
"British Airways, easyJet",NYC,PAR,17h 50m ,2 stops ,"1,335 SAR ",30-04-2022
"British Airways, Transavia France",NYC,PAR,15h 50m ,2 stops ,"1,352 SAR ",30-04-2022
"Finnair, Lufthansa",NYC,PAR,14h 40m ,2 stops ,"1,486 SAR ",30-04-2022
"TAP AIR PORTUGAL, easyJet",NYC,PAR,16h 25m ,2 stops ,"1,500 SAR ",30-04-2022
"TAP AIR PORTUGAL, Vueling",NYC,PAR,20h 00m ,2 stops ,"1,510 SAR ",30-04-2022
Multiple Airlines,NYC,PAR,18h 50m ,2 stops ,"1,518 SAR ",30-04-2022
"TAP AIR PORTUGAL, easyJet",NYC,PAR,20h 45m ,2 stops ,"1,545 SAR ",30-04-2022
"Brussels Airlines, Ryanair",NYC,PAR,15h 45m ,2 stops ,"1,571 SAR ",30-04-2022
American Airlines,NYC,PAR,17h 25m ,2 stops ,"1,676 SAR ",30-04-2022
"Lufthansa, TAP AIR PORTUGAL",NYC,PAR,17h 20m ,2 stops ,"1,706 SAR ",30-04-2022
Multiple Airlines,NYC,PAR,19h 40m ,3 stops ,"1,780 SAR ",30-04-2022
American Airlines,NYC,PAR,12h 30m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,12h 45m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,12h 59m ,2 stops ,"1,782 SAR ",30-04-2022
American Airlines,NYC,PAR,13h 02m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,13h 13m ,2 stops ,"1,782 SAR ",30-04-2022
American Airlines,NYC,PAR,13h 40m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,13h 45m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,13h 45m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,13h 55m ,1 stop ,"1,782 SAR ",30-04-2022
American Airlines,NYC,PAR,14h 40m ,2 stops ,"1,782 SAR ",30-04-2022
American Airlines,NYC,PAR,14h 40m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,14h 42m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,14h 45m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,14h 45m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,14h 55m ,2 stops ,"1,782 SAR ",30-04-2022
American Airlines,NYC,PAR,15h 35m ,2 stops ,"1,782 SAR ",30-04-2022
American Airlines,NYC,PAR,15h 40m ,2 stops ,"1,782 SAR ",30-04-2022
American Airlines,NYC,PAR,15h 40m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,15h 45m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,15h 45m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,15h 55m ,1 stop ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,15h 55m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,16h 15m ,2 stops ,"1,782 SAR ",30-04-2022
United Airlines,NYC,PAR,16h 15m ,2 stops ,"1,782 SAR ",30-04-2022
American Airlines,NYC,PAR,16h 20m ,2 stops ,"1,782 SAR ",30-04-2022
