Airline,Source,Destination,Duration,Total stops,Price,Date
"American Airlines, British Airways",NYC,RUH,17h 15m ,1 stop ,"7,633 SAR ",23-03-2022
"American Airlines, British Airways",NYC,RUH,17h 55m ,1 stop ,"7,633 SAR ",23-03-2022
"American Airlines, British Airways",NYC,RUH,18h 05m ,1 stop ,"7,633 SAR ",23-03-2022
"American Airlines, British Airways",NYC,RUH,18h 35m ,1 stop ,"7,633 SAR ",23-03-2022
"American Airlines, British Airways",NYC,RUH,19h 40m ,1 stop ,"7,633 SAR ",23-03-2022
Emirates,NYC,RUH,19h 30m ,1 stop ,"3,790 SAR ",23-03-2022
Air France,NYC,RUH,14h 45m ,1 stop ,"3,871 SAR ",23-03-2022
Air France,NYC,RUH,15h 45m ,1 stop ,"3,871 SAR ",23-03-2022
Air France,NYC,RUH,16h 45m ,1 stop ,"3,871 SAR ",23-03-2022
Air France,NYC,RUH,17h 45m ,1 stop ,"3,871 SAR ",23-03-2022
Air France,NYC,RUH,18h 45m ,1 stop ,"3,871 SAR ",23-03-2022
KLM,NYC,RUH,17h 50m ,1 stop ,"3,872 SAR ",23-03-2022
Emirates,NYC,RUH,21h 05m ,1 stop ,"3,732 SAR ",23-03-2022
Emirates,NYC,RUH,24h 30m ,1 stop ,"3,732 SAR ",23-03-2022
Emirates,NYC,RUH,20h 25m ,1 stop ,"3,790 SAR ",23-03-2022
KLM,NYC,RUH,19h 50m ,1 stop ,"3,872 SAR ",23-03-2022
KLM,NYC,RUH,20h 45m ,1 stop ,"3,872 SAR ",23-03-2022
KLM,NYC,RUH,22h 50m ,1 stop ,"3,872 SAR ",23-03-2022
"Finnair, SAUDIA",NYC,RUH,18h 00m ,1 stop ,"3,901 SAR ",23-03-2022
"Finnair, British Airways",NYC,RUH,17h 15m ,1 stop ,"4,460 SAR ",23-03-2022
Etihad Airways,NYC,RUH,15h 45m ,1 stop ,"2,135 SAR ",24-03-2022
Egypt Air,NYC,RUH,19h 40m ,1 stop ,"2,111 SAR ",24-03-2022
Lufthansa,NYC,RUH,19h 55m ,1 stop ,"3,545 SAR ",24-03-2022
Lufthansa,NYC,RUH,17h 50m ,2 stops ,"3,572 SAR ",24-03-2022
"United Airlines, Lufthansa",NYC,RUH,18h 00m ,2 stops ,"3,577 SAR ",24-03-2022
Lufthansa,NYC,RUH,17h 55m ,2 stops ,"3,582 SAR ",24-03-2022
"United Airlines, Lufthansa",NYC,RUH,18h 35m ,2 stops ,"3,582 SAR ",24-03-2022
"American Airlines, British Airways",NYC,RUH,15h 35m ,1 stop ,"7,633 SAR ",24-03-2022
"American Airlines, British Airways",NYC,RUH,17h 10m ,1 stop ,"7,633 SAR ",24-03-2022
"American Airlines, British Airways",NYC,RUH,17h 55m ,1 stop ,"7,633 SAR ",24-03-2022
"American Airlines, British Airways",NYC,RUH,18h 05m ,1 stop ,"7,633 SAR ",24-03-2022
"American Airlines, British Airways",NYC,RUH,18h 35m ,1 stop ,"7,633 SAR ",24-03-2022
"American Airlines, British Airways",NYC,RUH,19h 25m ,1 stop ,"7,633 SAR ",24-03-2022
"American Airlines, British Airways",NYC,RUH,19h 55m ,1 stop ,"7,633 SAR ",24-03-2022
Etihad Airways,NYC,RUH,16h 05m ,1 stop ,"2,266 SAR ",02-04-2022
Egypt Air,NYC,RUH,19h 30m ,1 stop ,"2,112 SAR ",02-04-2022
Etihad Airways,NYC,RUH,16h 05m ,1 stop ,"2,194 SAR ",02-04-2022
Etihad Airways,NYC,RUH,21h 25m ,1 stop ,"2,194 SAR ",02-04-2022
Royal Jordanian,NYC,RUH,23h 00m ,1 stop ,"2,570 SAR ",02-04-2022
Qatar Airways,NYC,RUH,20h 40m ,1 stop ,"2,679 SAR ",02-04-2022
Qatar Airways,NYC,RUH,22h 45m ,1 stop ,"2,679 SAR ",02-04-2022
Ethiopian Air,NYC,RUH,21h 25m ,1 stop ,"2,815 SAR ",02-04-2022
Turkish Airlines,NYC,RUH,17h 10m ,1 stop ,"3,082 SAR ",02-04-2022
Turkish Airlines,NYC,RUH,17h 15m ,1 stop ,"3,082 SAR ",02-04-2022
Turkish Airlines,NYC,RUH,22h 00m ,1 stop ,"3,082 SAR ",02-04-2022
Turkish Airlines,NYC,RUH,22h 05m ,1 stop ,"3,082 SAR ",02-04-2022
Turkish Airlines,NYC,RUH,22h 20m ,1 stop ,"3,082 SAR ",02-04-2022
"American Airlines, Qatar Airways",NYC,RUH,20h 40m ,1 stop ,"3,246 SAR ",02-04-2022
SAUDIA,NYC,RUH,16h 35m ,1 stop ,"3,420 SAR ",02-04-2022
SAUDIA,NYC,RUH,17h 35m ,1 stop ,"3,420 SAR ",02-04-2022
SAUDIA,NYC,RUH,18h 30m ,1 stop ,"3,420 SAR ",02-04-2022
SAUDIA,NYC,RUH,19h 35m ,1 stop ,"3,420 SAR ",02-04-2022
SAUDIA,NYC,RUH,20h 35m ,1 stop ,"3,420 SAR ",02-04-2022
Lufthansa,NYC,RUH,15h 00m ,1 stop ,"3,477 SAR ",02-04-2022
Lufthansa,NYC,RUH,18h 50m ,1 stop ,"3,477 SAR ",02-04-2022
Lufthansa,NYC,RUH,15h 00m ,1 stop ,"3,497 SAR ",02-04-2022
Lufthansa,NYC,RUH,17h 15m ,1 stop ,"3,497 SAR ",02-04-2022
SAUDIA,NYC,RUH,21h 35m ,1 stop ,"3,420 SAR ",02-04-2022
SAUDIA,NYC,RUH,22h 35m ,1 stop ,"3,420 SAR ",02-04-2022
SAUDIA,NYC,RUH,23h 30m ,1 stop ,"3,420 SAR ",02-04-2022
SAUDIA,NYC,RUH,24h 35m ,1 stop ,"3,420 SAR ",02-04-2022
Lufthansa,NYC,RUH,20h 50m ,1 stop ,"3,477 SAR ",02-04-2022
"United Airlines, Lufthansa",NYC,RUH,17h 15m ,1 stop ,"3,557 SAR ",02-04-2022
Emirates,NYC,RUH,21h 05m ,1 stop ,"3,732 SAR ",02-04-2022
Emirates,NYC,RUH,25h 15m ,1 stop ,"3,732 SAR ",02-04-2022
Emirates,NYC,RUH,19h 30m ,1 stop ,"3,790 SAR ",02-04-2022
Emirates,NYC,RUH,20h 25m ,1 stop ,"3,790 SAR ",02-04-2022
Emirates,NYC,RUH,24h 55m ,1 stop ,"3,790 SAR ",02-04-2022
KLM,NYC,RUH,17h 40m ,1 stop ,"3,872 SAR ",02-04-2022
KLM,NYC,RUH,20h 10m ,1 stop ,"3,872 SAR ",02-04-2022
KLM,NYC,RUH,21h 10m ,1 stop ,"3,872 SAR ",02-04-2022
KLM,NYC,RUH,22h 10m ,1 stop ,"3,872 SAR ",02-04-2022
KLM,NYC,RUH,23h 10m ,1 stop ,"3,872 SAR ",02-04-2022
Emirates,NYC,RUH,17h 55m ,1 stop ,"4,250 SAR ",02-04-2022
SAUDIA,NYC,RUH,15h 35m ,1 stop ,"4,381 SAR ",02-04-2022
"Finnair, British Airways",NYC,RUH,16h 45m ,1 stop ,"4,488 SAR ",02-04-2022
"Lufthansa, SAUDIA",NYC,RUH,16h 55m ,1 stop ,"4,511 SAR ",02-04-2022
"Finnair, SAUDIA",NYC,RUH,16h 35m ,1 stop ,"5,050 SAR ",02-04-2022
"French Bee, Pegasus Airlines",NYC,RUH,22h 15m ,2 stops ,"2,114 SAR ",02-04-2022
Multiple Airlines,NYC,RUH,20h 00m ,2 stops ,"2,491 SAR ",02-04-2022
Ethiopian Air,NYC,RUH,21h 25m ,2 stops ,"2,584 SAR ",02-04-2022
Gulf Air,NYC,RUH,21h 20m ,2 stops ,"2,604 SAR ",02-04-2022
Oman Air,NYC,RUH,23h 10m ,2 stops ,"2,610 SAR ",02-04-2022
Gulf Air,NYC,RUH,20h 20m ,2 stops ,"2,740 SAR ",02-04-2022
Qatar Airways,NYC,RUH,24h 36m ,2 stops ,"3,098 SAR ",02-04-2022
"Lufthansa, SAUDIA",NYC,RUH,16h 05m ,1 stop ,"5,968 SAR ",02-04-2022
Etihad Airways,NYC,RUH,21h 35m ,2 stops ,"3,297 SAR ",02-04-2022
"Air France, Royal Jordanian",NYC,RUH,19h 20m ,2 stops ,"3,334 SAR ",02-04-2022
Etihad Airways,NYC,RUH,21h 35m ,2 stops ,"3,381 SAR ",02-04-2022
Air Canada,NYC,RUH,21h 00m ,2 stops ,"3,400 SAR ",02-04-2022
Air Canada,NYC,RUH,21h 10m ,2 stops ,"3,400 SAR ",02-04-2022
Air Canada,NYC,RUH,24h 00m ,2 stops ,"3,400 SAR ",02-04-2022
Air Canada,NYC,RUH,21h 35m ,2 stops ,"3,407 SAR ",02-04-2022
Air Canada,NYC,RUH,22h 40m ,2 stops ,"3,407 SAR ",02-04-2022
Air Canada,NYC,RUH,23h 55m ,2 stops ,"3,407 SAR ",02-04-2022
Air Canada,NYC,RUH,18h 05m ,2 stops ,"3,421 SAR ",02-04-2022
Air Canada,NYC,RUH,18h 15m ,2 stops ,"3,421 SAR ",02-04-2022
Air Canada,NYC,RUH,20h 05m ,2 stops ,"3,421 SAR ",02-04-2022
"American Airlines, Qatar Airways",NYC,RUH,23h 00m ,2 stops ,"3,452 SAR ",02-04-2022
SWISS,NYC,RUH,18h 15m ,2 stops ,"3,473 SAR ",02-04-2022
Lufthansa,NYC,RUH,19h 25m ,2 stops ,"3,487 SAR ",02-04-2022
Lufthansa,NYC,RUH,19h 25m ,2 stops ,"3,487 SAR ",02-04-2022
Lufthansa,NYC,RUH,19h 25m ,2 stops ,"3,487 SAR ",02-04-2022
Lufthansa,NYC,RUH,18h 50m ,2 stops ,"3,502 SAR ",02-04-2022
Lufthansa,NYC,RUH,18h 15m ,2 stops ,"3,507 SAR ",02-04-2022
Lufthansa,NYC,RUH,18h 15m ,2 stops ,"3,507 SAR ",02-04-2022
Lufthansa,NYC,RUH,19h 25m ,2 stops ,"3,507 SAR ",02-04-2022
Lufthansa,NYC,RUH,19h 25m ,2 stops ,"3,507 SAR ",02-04-2022
Lufthansa,NYC,RUH,19h 25m ,2 stops ,"3,507 SAR ",02-04-2022
Lufthansa,NYC,RUH,18h 20m ,2 stops ,"3,508 SAR ",02-04-2022
SWISS,NYC,RUH,19h 05m ,2 stops ,"3,509 SAR ",02-04-2022
Lufthansa,NYC,RUH,17h 55m ,2 stops ,"3,519 SAR ",02-04-2022
Lufthansa,NYC,RUH,18h 55m ,2 stops ,"3,519 SAR ",02-04-2022
Lufthansa,NYC,RUH,18h 55m ,2 stops ,"3,519 SAR ",02-04-2022
Lufthansa,NYC,RUH,18h 20m ,2 stops ,"3,527 SAR ",02-04-2022
Lufthansa,NYC,RUH,18h 20m ,2 stops ,"3,527 SAR ",02-04-2022
Lufthansa,NYC,RUH,18h 20m ,2 stops ,"3,527 SAR ",02-04-2022
SAUDIA,NYC,RUH,19h 50m ,2 stops ,"3,541 SAR ",02-04-2022
SAUDIA,NYC,RUH,20h 40m ,2 stops ,"3,541 SAR ",02-04-2022
SAUDIA,NYC,RUH,21h 30m ,2 stops ,"3,541 SAR ",02-04-2022
SAUDIA,NYC,RUH,21h 30m ,2 stops ,"3,541 SAR ",02-04-2022
SAUDIA,NYC,RUH,22h 40m ,2 stops ,"3,541 SAR ",02-04-2022
SAUDIA,NYC,RUH,22h 40m ,2 stops ,"3,541 SAR ",02-04-2022
SAUDIA,NYC,RUH,22h 45m ,2 stops ,"3,541 SAR ",02-04-2022
SAUDIA,NYC,RUH,23h 40m ,2 stops ,"3,541 SAR ",02-04-2022
"Air Canada, Lufthansa",NYC,RUH,22h 14m ,2 stops ,"3,557 SAR ",02-04-2022
"United Airlines, Lufthansa",NYC,RUH,18h 50m ,2 stops ,"3,577 SAR ",02-04-2022
"Air Canada, Lufthansa",NYC,RUH,21h 35m ,2 stops ,"3,578 SAR ",02-04-2022
"Air Canada, Lufthansa",NYC,RUH,22h 40m ,2 stops ,"3,578 SAR ",02-04-2022
"Air Canada, Lufthansa",NYC,RUH,22h 45m ,2 stops ,"3,578 SAR ",02-04-2022
"United Airlines, Lufthansa",NYC,RUH,18h 15m ,2 stops ,"3,582 SAR ",02-04-2022
"United Airlines, Lufthansa",NYC,RUH,18h 15m ,2 stops ,"3,582 SAR ",02-04-2022
Lufthansa,NYC,RUH,19h 05m ,2 stops ,"3,585 SAR ",02-04-2022
Lufthansa,NYC,RUH,19h 05m ,2 stops ,"3,585 SAR ",02-04-2022
"Air France, Egypt Air",NYC,RUH,20h 15m ,2 stops ,"3,588 SAR ",02-04-2022
"Air France, Lufthansa",NYC,RUH,19h 25m ,2 stops ,"3,662 SAR ",02-04-2022
"Air France, Lufthansa",NYC,RUH,19h 25m ,2 stops ,"3,662 SAR ",02-04-2022
"Air France, Lufthansa",NYC,RUH,20h 25m ,2 stops ,"3,662 SAR ",02-04-2022
"Air France, Lufthansa",NYC,RUH,20h 25m ,2 stops ,"3,662 SAR ",02-04-2022
"Air India, Oman Air",NYC,RUH,25h 05m ,2 stops ,"3,669 SAR ",02-04-2022
"SAUDIA, flydubai",NYC,RUH,23h 15m ,2 stops ,"3,689 SAR ",02-04-2022
Emirates,NYC,RUH,19h 30m ,2 stops ,"3,732 SAR ",02-04-2022
Emirates,NYC,RUH,20h 25m ,2 stops ,"3,732 SAR ",02-04-2022
Emirates,NYC,RUH,24h 55m ,2 stops ,"3,732 SAR ",02-04-2022
KLM,NYC,RUH,20h 05m ,2 stops ,"3,889 SAR ",02-04-2022
"Air Canada, Egypt Air",NYC,RUH,23h 00m ,2 stops ,"3,895 SAR ",02-04-2022
"Air Canada, Egypt Air",NYC,RUH,20h 15m ,2 stops ,"3,899 SAR ",02-04-2022
KLM,NYC,RUH,19h 45m ,2 stops ,"3,914 SAR ",02-04-2022
KLM,NYC,RUH,19h 40m ,2 stops ,"3,922 SAR ",02-04-2022
KLM,NYC,RUH,20h 10m ,2 stops ,"3,925 SAR ",02-04-2022
KLM,NYC,RUH,18h 10m ,2 stops ,"3,941 SAR ",02-04-2022
KLM,NYC,RUH,19h 10m ,2 stops ,"3,941 SAR ",02-04-2022
KLM,NYC,RUH,19h 10m ,2 stops ,"3,941 SAR ",02-04-2022
KLM,NYC,RUH,20h 10m ,2 stops ,"3,941 SAR ",02-04-2022
KLM,NYC,RUH,17h 40m ,2 stops ,"3,953 SAR ",02-04-2022
KLM,NYC,RUH,19h 40m ,2 stops ,"3,953 SAR ",02-04-2022
KLM,NYC,RUH,20h 10m ,2 stops ,"3,961 SAR ",02-04-2022
KLM,NYC,RUH,20h 10m ,2 stops ,"3,981 SAR ",02-04-2022
KLM,NYC,RUH,20h 10m ,2 stops ,"3,981 SAR ",02-04-2022
"American Airlines, Qatar Airways",NYC,RUH,21h 35m ,2 stops ,"4,068 SAR ",02-04-2022
"Turkish Airlines, SAUDIA",NYC,RUH,23h 35m ,2 stops ,"4,072 SAR ",02-04-2022
"Turkish Airlines, SAUDIA",NYC,RUH,20h 45m ,2 stops ,"4,377 SAR ",02-04-2022
"Turkish Airlines, SAUDIA",NYC,RUH,20h 50m ,2 stops ,"4,381 SAR ",02-04-2022
"Air France, Lufthansa",NYC,RUH,17h 10m ,1 stop ,"7,101 SAR ",02-04-2022
"American Airlines, British Airways",NYC,RUH,16h 45m ,1 stop ,"7,633 SAR ",02-04-2022
"American Airlines, British Airways",NYC,RUH,17h 10m ,1 stop ,"7,633 SAR ",02-04-2022
"American Airlines, British Airways",NYC,RUH,18h 10m ,1 stop ,"7,633 SAR ",02-04-2022
"American Airlines, British Airways",NYC,RUH,18h 15m ,1 stop ,"7,633 SAR ",02-04-2022
"American Airlines, British Airways",NYC,RUH,18h 50m ,1 stop ,"7,633 SAR ",02-04-2022
"American Airlines, British Airways",NYC,RUH,19h 35m ,1 stop ,"7,633 SAR ",02-04-2022
"American Airlines, British Airways",NYC,RUH,20h 10m ,1 stop ,"7,633 SAR ",02-04-2022
"American Airlines, British Airways",NYC,RUH,20h 20m ,1 stop ,"7,633 SAR ",02-04-2022
"American Airlines, British Airways",NYC,RUH,20h 45m ,1 stop ,"7,633 SAR ",02-04-2022
"American Airlines, British Airways",NYC,RUH,21h 15m ,1 stop ,"7,633 SAR ",02-04-2022
"American Airlines, British Airways",NYC,RUH,21h 35m ,1 stop ,"7,633 SAR ",02-04-2022
British Airways,NYC,RUH,18h 10m ,1 stop ,"7,656 SAR ",02-04-2022
British Airways,NYC,RUH,18h 15m ,1 stop ,"7,656 SAR ",02-04-2022
British Airways,NYC,RUH,20h 10m ,1 stop ,"7,656 SAR ",02-04-2022
British Airways,NYC,RUH,21h 15m ,1 stop ,"7,656 SAR ",02-04-2022
British Airways,NYC,RUH,21h 40m ,1 stop ,"7,656 SAR ",02-04-2022
"French Bee, Aegean Airlines",NYC,RUH,20h 00m ,2 stops ,"2,160 SAR ",02-04-2022
"TAP AIR PORTUGAL, Egypt Air",NYC,RUH,21h 05m ,3 stops ,"2,858 SAR ",02-04-2022
"TAP AIR PORTUGAL, SAUDIA",NYC,RUH,21h 55m ,3 stops ,"2,938 SAR ",02-04-2022
"SWISS, Royal Jordanian",NYC,RUH,21h 15m ,3 stops ,"3,401 SAR ",02-04-2022
"SWISS, Royal Jordanian",NYC,RUH,22h 05m ,3 stops ,"3,401 SAR ",02-04-2022
Emirates,NYC,RUH,25h 25m ,2 stops ,"4,791 SAR ",02-04-2022
Qatar Airways,NYC,RUH,23h 10m ,2 stops ,"5,695 SAR ",02-04-2022
"Turkish Airlines, AnadoluJet",NYC,RUH,23h 30m ,1 stop ,"6,006 SAR ",02-04-2022
Qatar Airways,NYC,RUH,21h 05m ,2 stops ,"6,034 SAR ",02-04-2022
Qatar Airways,NYC,RUH,24h 15m ,2 stops ,"6,034 SAR ",02-04-2022
Qatar Airways,NYC,RUH,25h 30m ,2 stops ,"6,034 SAR ",02-04-2022
Qatar Airways,NYC,RUH,25h 30m ,2 stops ,"6,034 SAR ",02-04-2022
"British Airways, Qatar Airways",NYC,RUH,23h 45m ,2 stops ,"6,885 SAR ",02-04-2022
British Airways,NYC,RUH,20h 00m ,2 stops ,"7,673 SAR ",02-04-2022
British Airways,NYC,RUH,20h 04m ,2 stops ,"7,673 SAR ",02-04-2022
British Airways,NYC,RUH,21h 03m ,2 stops ,"7,673 SAR ",02-04-2022
British Airways,NYC,RUH,22h 10m ,2 stops ,"7,673 SAR ",02-04-2022
British Airways,NYC,RUH,22h 10m ,2 stops ,"7,673 SAR ",02-04-2022
British Airways,NYC,RUH,22h 27m ,2 stops ,"7,677 SAR ",02-04-2022
"Air Canada, Lufthansa",NYC,RUH,22h 45m ,2 stops ,"7,687 SAR ",02-04-2022
Multiple Airlines,NYC,RUH,46h 15m ,3 stops ,"1,656 SAR ",02-04-2022
British Airways,NYC,RUH,22h 40m ,2 stops ,"8,293 SAR ",02-04-2022
"Air France, SAUDIA",NYC,RUH,16h 05m ,1 stop ,"68,534 SAR ",02-04-2022
Egypt Air,NYC,RUH,19h 30m ,1 stop ,"2,242 SAR ",03-04-2022
"American Airlines, Qatar Airways",NYC,RUH,18h 40m ,1 stop ,"3,246 SAR ",03-04-2022
Lufthansa,NYC,RUH,18h 50m ,1 stop ,"3,545 SAR ",03-04-2022
Lufthansa,NYC,RUH,18h 15m ,2 stops ,"3,566 SAR ",03-04-2022
Lufthansa,NYC,RUH,18h 15m ,2 stops ,"3,569 SAR ",03-04-2022
"United Airlines, Lufthansa",NYC,RUH,18h 50m ,2 stops ,"3,577 SAR ",03-04-2022
"United Airlines, Lufthansa",NYC,RUH,18h 15m ,2 stops ,"3,582 SAR ",03-04-2022
"United Airlines, Lufthansa",NYC,RUH,18h 55m ,2 stops ,"3,594 SAR ",03-04-2022
KLM,NYC,RUH,18h 50m ,2 stops ,"3,884 SAR ",03-04-2022
KLM,NYC,RUH,19h 45m ,2 stops ,"3,889 SAR ",03-04-2022
"American Airlines, British Airways",NYC,RUH,16h 45m ,1 stop ,"7,633 SAR ",03-04-2022
"American Airlines, British Airways",NYC,RUH,17h 10m ,1 stop ,"7,633 SAR ",03-04-2022
"American Airlines, British Airways",NYC,RUH,18h 10m ,1 stop ,"7,633 SAR ",03-04-2022
"American Airlines, British Airways",NYC,RUH,18h 15m ,1 stop ,"7,633 SAR ",03-04-2022
"American Airlines, British Airways",NYC,RUH,18h 50m ,1 stop ,"7,633 SAR ",03-04-2022
Etihad Airways,NYC,RUH,16h 05m ,1 stop ,"2,120 SAR ",12-04-2022
Egypt Air,NYC,RUH,19h 30m ,1 stop ,"2,270 SAR ",12-04-2022
"American Airlines, Qatar Airways",NYC,RUH,18h 40m ,1 stop ,"3,074 SAR ",12-04-2022
Lufthansa,NYC,RUH,15h 00m ,1 stop ,"3,545 SAR ",12-04-2022
Lufthansa,NYC,RUH,18h 15m ,2 stops ,"3,566 SAR ",12-04-2022
Lufthansa,NYC,RUH,18h 15m ,2 stops ,"3,569 SAR ",12-04-2022
KLM,NYC,RUH,18h 50m ,2 stops ,"3,884 SAR ",12-04-2022
KLM,NYC,RUH,19h 45m ,2 stops ,"3,889 SAR ",12-04-2022
"American Airlines, British Airways",NYC,RUH,16h 45m ,1 stop ,"7,633 SAR ",12-04-2022
"American Airlines, British Airways",NYC,RUH,17h 10m ,1 stop ,"7,633 SAR ",12-04-2022
"American Airlines, British Airways",NYC,RUH,18h 10m ,1 stop ,"7,633 SAR ",12-04-2022
"American Airlines, British Airways",NYC,RUH,18h 15m ,1 stop ,"7,633 SAR ",12-04-2022
"American Airlines, British Airways",NYC,RUH,18h 50m ,1 stop ,"7,633 SAR ",12-04-2022
"American Airlines, British Airways",NYC,RUH,19h 35m ,1 stop ,"7,633 SAR ",12-04-2022
Etihad Airways,NYC,RUH,16h 05m ,1 stop ,"2,067 SAR ",13-04-2022
Egypt Air,NYC,RUH,19h 30m ,1 stop ,"2,112 SAR ",13-04-2022
Qatar Airways,NYC,RUH,18h 40m ,1 stop ,"2,507 SAR ",13-04-2022
Turkish Airlines,NYC,RUH,17h 10m ,1 stop ,"2,939 SAR ",13-04-2022
Turkish Airlines,NYC,RUH,17h 15m ,1 stop ,"2,939 SAR ",13-04-2022
"American Airlines, Qatar Airways",NYC,RUH,18h 40m ,1 stop ,"3,074 SAR ",13-04-2022
SAUDIA,NYC,RUH,16h 35m ,1 stop ,"3,420 SAR ",13-04-2022
SAUDIA,NYC,RUH,17h 35m ,1 stop ,"3,420 SAR ",13-04-2022
SAUDIA,NYC,RUH,18h 30m ,1 stop ,"3,420 SAR ",13-04-2022
Lufthansa,NYC,RUH,15h 00m ,1 stop ,"3,477 SAR ",13-04-2022
Lufthansa,NYC,RUH,15h 00m ,1 stop ,"3,497 SAR ",13-04-2022
Lufthansa,NYC,RUH,17h 15m ,1 stop ,"3,497 SAR ",13-04-2022
"United Airlines, Lufthansa",NYC,RUH,17h 15m ,1 stop ,"3,557 SAR ",13-04-2022
SAUDIA,NYC,RUH,19h 35m ,1 stop ,"3,420 SAR ",13-04-2022
Lufthansa,NYC,RUH,18h 50m ,1 stop ,"3,477 SAR ",13-04-2022
Turkish Airlines,NYC,RUH,22h 00m ,1 stop ,"2,939 SAR ",13-04-2022
Turkish Airlines,NYC,RUH,22h 05m ,1 stop ,"2,939 SAR ",13-04-2022
Turkish Airlines,NYC,RUH,22h 20m ,1 stop ,"2,939 SAR ",13-04-2022
"American Airlines, Qatar Airways",NYC,RUH,20h 40m ,1 stop ,"3,074 SAR ",13-04-2022
SAUDIA,NYC,RUH,18h 30m ,1 stop ,"3,420 SAR ",13-04-2022
SAUDIA,NYC,RUH,19h 35m ,1 stop ,"3,420 SAR ",13-04-2022
SAUDIA,NYC,RUH,20h 35m ,1 stop ,"3,420 SAR ",13-04-2022
SAUDIA,NYC,RUH,21h 35m ,1 stop ,"3,420 SAR ",13-04-2022
SAUDIA,NYC,RUH,22h 35m ,1 stop ,"3,420 SAR ",13-04-2022
Lufthansa,NYC,RUH,18h 50m ,1 stop ,"3,477 SAR ",13-04-2022
Lufthansa,NYC,RUH,20h 50m ,1 stop ,"3,477 SAR ",13-04-2022
Lufthansa,NYC,RUH,17h 15m ,1 stop ,"3,497 SAR ",13-04-2022
"United Airlines, Lufthansa",NYC,RUH,17h 15m ,1 stop ,"3,557 SAR ",13-04-2022
Emirates,NYC,RUH,17h 55m ,1 stop ,"3,771 SAR ",13-04-2022
Emirates,NYC,RUH,19h 30m ,1 stop ,"3,790 SAR ",13-04-2022
KLM,NYC,RUH,17h 40m ,1 stop ,"3,872 SAR ",13-04-2022
SAUDIA,NYC,RUH,23h 30m ,1 stop ,"3,420 SAR ",13-04-2022
SAUDIA,NYC,RUH,24h 35m ,1 stop ,"3,420 SAR ",13-04-2022
Emirates,NYC,RUH,21h 05m ,1 stop ,"3,734 SAR ",13-04-2022
Emirates,NYC,RUH,25h 15m ,1 stop ,"3,734 SAR ",13-04-2022
Emirates,NYC,RUH,20h 25m ,1 stop ,"3,790 SAR ",13-04-2022
Emirates,NYC,RUH,24h 55m ,1 stop ,"3,790 SAR ",13-04-2022
KLM,NYC,RUH,20h 10m ,1 stop ,"3,872 SAR ",13-04-2022
KLM,NYC,RUH,21h 10m ,1 stop ,"3,872 SAR ",13-04-2022
KLM,NYC,RUH,22h 10m ,1 stop ,"3,872 SAR ",13-04-2022
KLM,NYC,RUH,23h 10m ,1 stop ,"3,872 SAR ",13-04-2022
SAUDIA,NYC,RUH,15h 35m ,1 stop ,"4,110 SAR ",13-04-2022
"Air France, SAUDIA",NYC,RUH,18h 55m ,1 stop ,"4,696 SAR ",13-04-2022
"Turkish Airlines, SAUDIA",NYC,RUH,19h 15m ,1 stop ,"4,984 SAR ",13-04-2022
"Finnair, SAUDIA",NYC,RUH,16h 20m ,1 stop ,"5,025 SAR ",13-04-2022
Gulf Air,NYC,RUH,21h 20m ,2 stops ,"2,384 SAR ",13-04-2022
Ethiopian Air,NYC,RUH,21h 25m ,2 stops ,"2,585 SAR ",13-04-2022
"Egypt Air, SAUDIA",NYC,RUH,20h 05m ,2 stops ,"2,683 SAR ",13-04-2022
"Egypt Air, Royal Jordanian",NYC,RUH,17h 55m ,2 stops ,"2,869 SAR ",13-04-2022
"Air France, Lufthansa",NYC,RUH,17h 10m ,1 stop ,"6,990 SAR ",13-04-2022
"Lufthansa, SAUDIA",NYC,RUH,16h 05m ,1 stop ,"7,501 SAR ",13-04-2022
"Virgin Atlantic, SAUDIA",NYC,RUH,16h 25m ,1 stop ,"7,504 SAR ",13-04-2022
"American Airlines, British Airways",NYC,RUH,16h 45m ,1 stop ,"7,633 SAR ",13-04-2022
Oman Air,NYC,RUH,23h 10m ,2 stops ,"2,653 SAR ",13-04-2022
Qatar Airways,NYC,RUH,24h 40m ,2 stops ,"3,129 SAR ",13-04-2022
Etihad Airways,NYC,RUH,21h 35m ,2 stops ,"3,166 SAR ",13-04-2022
"American Airlines, Qatar Airways",NYC,RUH,21h 35m ,2 stops ,"3,279 SAR ",13-04-2022
"TAP AIR PORTUGAL, SAUDIA",NYC,RUH,24h 00m ,2 stops ,"3,356 SAR ",13-04-2022
Air Canada,NYC,RUH,21h 00m ,2 stops ,"3,400 SAR ",13-04-2022
Air Canada,NYC,RUH,21h 10m ,2 stops ,"3,400 SAR ",13-04-2022
Air Canada,NYC,RUH,24h 00m ,2 stops ,"3,400 SAR ",13-04-2022
Air Canada,NYC,RUH,21h 15m ,2 stops ,"3,407 SAR ",13-04-2022
Air Canada,NYC,RUH,21h 35m ,2 stops ,"3,407 SAR ",13-04-2022
Air Canada,NYC,RUH,22h 40m ,2 stops ,"3,407 SAR ",13-04-2022
Air Canada,NYC,RUH,24h 25m ,2 stops ,"3,407 SAR ",13-04-2022
Air Canada,NYC,RUH,18h 05m ,2 stops ,"3,421 SAR ",13-04-2022
Air Canada,NYC,RUH,18h 15m ,2 stops ,"3,421 SAR ",13-04-2022
